110002101,Observe,1,,,,OTHER,,0,1,0,1,,,,,2,,,,,,,,,,,,,1,0,0,1,ALL,0,,,,OBJECT,1000,
110003101,Peek,1,,,,OTHER,,0,1,0,1,,,,,2,,,,,,,,,,,,,1,0,0,1,ALL,0,,,,OBJECT,1000,
110004101,Test 3,1,,,,OTHER,,0,1,0,1,,,,,2,,,,,,,,,,,2,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect Time,60,
110005101,Test 4,1,,,,OTHER,,0,1,0,1,,,,,2,,,,,,,,,,,2,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect Time,60,
110006101,Effect Test 01,1,,,,MAGIC,,0,0,,1,0,,,,,,,,,,,,,,,2,2,2,0,0,1,ALL,0,,,,FREE,1000,1000,,,Effect Time,1,
110007101,Stress Test Skill 1,0,,,,OTHER,,0,0,,1.4,1,,0,0,0,0,0,,,,,,,,,2,2,2,1,0,1,ENEMY,0,0,,,FREE,1000,1000,,,Effect Time,10,
100601101,Simple Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100301,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100602101,Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100302,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100603101,High Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100303,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100604101,Union Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100304,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100605101,Royal Camp,1,,,,OTHER,,5,45,,2,,,,,,,,90030001,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,15,
100605102,Dimento Camp,1,,,,OTHER,,5,45,,2,,,,,,,,90030003,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,15,
100606101,High Royal Camp,1,,,,OTHER,,8,90,,2,,,,,,,,90030002,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100607101,Experimental Simple Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100305,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100608101,Master Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100306,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100611101,Material Simple Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100311,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100612101,Material Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100312,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100613101,Material High Camp,1,,,,OTHER,,8,90,,2,,,,,,,,50100313,1,,,,,,,6,7,1,,0,1,ALLY,0,,,,SELF,,,,,Effect Time,30,
100690101,Pumpkin Fire,1,,,,OTHER,,0,30,,0,,,,,,,,62100005,1,,,,,,,,,,,0,,ALLY,0,,,,SELF,,,,,Effect Time,30,
115101101,Kiss You,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115102101,Be Together,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115201101,Wordsworth's Breath,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115202101,Celsia's Sigh,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115301101,Barbarossa,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115302101,Keizel,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115401101,St. Gloom,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115402101,Shine of Valkyries,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115501101,Koro-pok-guru,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
115502101,Twichsen-guru,1,,,,OTHER,,0,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,ALL,0,,,,SELF,
116101101,Haliteaux,1,,,,MAGIC,MAGE,0.6,300,,1.4,1,30,,,,,1,,,,,,,,,11,2,6,0,0,,ENEMY,0,,3,,DIRECT,
116102101,Mahaliteaux,1,,,,MAGIC,MAGE,2,600,,1.4,1,40,,,,,1,,,,,,,,,11,2,6,0,0,,ENEMY,0,,,,SELF,,,,,Effect Time,0,
116103101,Katineaux,1,,,,MAGIC,MAGE,1,300,,1.2,1,30,,,,,1,,,,,,,,,11,2,6,0,0,1,ENEMY,0,,,,FREE,1000,1000,,,Effect Time,5,
116201101,Badeus,1,,,,MAGIC,PRIEST,1,300,,1.2,1,30,,,,,1,,,,,,,,,11,2,6,0,0,1,ENEMY,0,,,,FREE,1000,1000,,,Effect Time,0,
116202101,Badeal,1,,,,MAGIC,PRIEST,2,600,,1.2,1,40,,,,,1,,,,,,,,,11,2,6,0,0,1,ENEMY,0,,,,FREE,1000,1000,,,Effect Time,0,
116203101,Montineaux,1,,,,MAGIC,PRIEST,2,300,,1.2,1,35,,,,,1,,,,,,,,,11,2,6,0,0,1,ENEMY,0,,,,FREE,1000,1000,,,Effect Time,10,
111101101,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111101201,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111101301,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111101401,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111101501,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111101601,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111101701,Bash,1,,,,PHYSIC,,0,5,1,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,
111102101,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,7,
111102201,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,9,
111102301,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,11,
111102401,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,13,
111102501,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,15,
111102601,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,17,
111102701,Leg Bash,1,,,,PHYSIC,,0,10,15,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,20,
111103101,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,7,
111103201,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,9,
111103301,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,11,
111103401,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,13,
111103501,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,15,
111103601,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,17,
111103701,Head Bash,1,,,,PHYSIC,,0,15,16,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,WEAPON,6,,,,Effect Time,20,
111104101,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111104201,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111104301,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111104401,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111104501,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111104601,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111104701,Shock Wave,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,4,0,1,ENEMY,0,1,,,DIRECT,
111105101,Round Sweep,1,,,,PHYSIC,,0,45,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105201,Round Sweep,1,,,,PHYSIC,,0,43,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105301,Round Sweep,1,,,,PHYSIC,,0,41,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105401,Round Sweep,1,,,,PHYSIC,,0,39,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105501,Round Sweep,1,,,,PHYSIC,,0,36,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105601,Round Sweep,1,,,,PHYSIC,,0,33,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105701,Round Sweep,1,,,,PHYSIC,,0,30,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105111,Round Sweep,1,,,,PHYSIC,,0,45,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105211,Round Sweep,1,,,,PHYSIC,,0,43,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105311,Round Sweep,1,,,,PHYSIC,,0,41,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105411,Round Sweep,1,,,,PHYSIC,,0,39,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105511,Round Sweep,1,,,,PHYSIC,,0,36,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105611,Round Sweep,1,,,,PHYSIC,,0,33,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111105711,Round Sweep,1,,,,PHYSIC,,0,30,7,,1,,,,50,,1,,,,,,,,,,,1,5,0,1,ENEMY,0,1,,,SELF,,,,,Effect Time,0,
111106101,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106201,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106301,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106401,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106501,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106601,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106701,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106131,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106231,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106331,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106431,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106531,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106631,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111106731,Guard Crush,1,,,,PHYSIC,,0,30,6,,1,,,,50,,1,,,,,,,,,,,1,3,0,1,ENEMY,0,1,,,WEAPON,6,
111107101,Piercing,1,,,,PHYSIC,,0,60,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111107201,Piercing,1,,,,PHYSIC,,0,58,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111107301,Piercing,1,,,,PHYSIC,,0,56,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111107401,Piercing,1,,,,PHYSIC,,0,53,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111107501,Piercing,1,,,,PHYSIC,,0,49,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111107601,Piercing,1,,,,PHYSIC,,0,45,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111107701,Piercing,1,,,,PHYSIC,,0,40,6,,1,,,,50,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,,,,WEAPON,6,
111108101,Avenge,1,,,,PHYSIC,,0,120,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,10,
111108201,Avenge,1,,,,PHYSIC,,0,118,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,15,
111108301,Avenge,1,,,,PHYSIC,,0,117,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,20,
111108401,Avenge,1,,,,PHYSIC,,0,110,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,30,
111108501,Avenge,1,,,,PHYSIC,,0,108,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,40,
111108601,Avenge,1,,,,PHYSIC,,0,100,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,50,
111108701,Avenge,1,,,,PHYSIC,,0,90,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,60,
111108131,Avenge,1,,,,PHYSIC,,0,120,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,10,
111108231,Avenge,1,,,,PHYSIC,,0,118,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,15,
111108331,Avenge,1,,,,PHYSIC,,0,117,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,20,
111108431,Avenge,1,,,,PHYSIC,,0,110,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,30,
111108531,Avenge,1,,,,PHYSIC,,0,108,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,40,
111108631,Avenge,1,,,,PHYSIC,,0,100,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,50,
111108731,Avenge,1,,,,PHYSIC,,0,90,,1.8,1,,,,50,,1,,,,,,,,,4,2,1,0,0,1,ALLY,0,,,,SELF,6,,,,Effect Time,60,
111201101,Defend Stance,1,,,,OTHER,,0,180,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,180,
111201201,Defend Stance,1,,,,OTHER,,0,180,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,200,
111201301,Defend Stance,1,,,,OTHER,,0,160,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,220,
111201401,Defend Stance,1,,,,OTHER,,0,150,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,240,
111201501,Defend Stance,1,,,,OTHER,,0,150,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,260,
111201601,Defend Stance,1,,,,OTHER,,0,140,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,280,
111201701,Defend Stance,1,,,,OTHER,,0,130,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,300,
111202101,Patience,1,,,,OTHER,,0,90,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111202201,Patience,1,,,,OTHER,,0,90,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,70,
111202301,Patience,1,,,,OTHER,,0,85,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,80,
111202401,Patience,1,,,,OTHER,,0,80,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,90,
111202501,Patience,1,,,,OTHER,,0,80,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,100,
111202601,Patience,1,,,,OTHER,,0,75,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,110,
111202701,Patience,1,,,,OTHER,,0,60,,1.9,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,120,
111203101,Over Use,1,,,,OTHER,,0,150,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203201,Over Use,1,,,,OTHER,,0,142,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203301,Over Use,1,,,,OTHER,,0,132,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203401,Over Use,1,,,,OTHER,,0,123,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203501,Over Use,1,,,,OTHER,,0,113,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203601,Over Use,1,,,,OTHER,,0,102,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203701,Over Use,1,,,,OTHER,,0,90,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203111,Over Use,1,,,,OTHER,,0,150,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203211,Over Use,1,,,,OTHER,,0,142,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203311,Over Use,1,,,,OTHER,,0,132,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203411,Over Use,1,,,,OTHER,,0,123,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203511,Over Use,1,,,,OTHER,,0,113,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203611,Over Use,1,,,,OTHER,,0,102,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111203711,Over Use,1,,,,OTHER,,0,90,,2.8,1,,,,0,,1,,,,,,,,,4,9,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,60,
111204101,Sentinel Guard,1,,,,OTHER,,0,180,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,180,
111204201,Sentinel Guard,1,,,,OTHER,,0,180,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,200,
111204301,Sentinel Guard,1,,,,OTHER,,0,160,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,220,
111204401,Sentinel Guard,1,,,,OTHER,,0,150,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,240,
111204501,Sentinel Guard,1,,,,OTHER,,0,150,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,260,
111204601,Sentinel Guard,1,,,,OTHER,,0,140,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,280,
111204701,Sentinel Guard,1,,,,OTHER,,0,130,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,300,
111205101,Iron Shell,1,,,,OTHER,,0,300,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,5,
111205201,Iron Shell,1,,,,OTHER,,0,300,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,6,
111205301,Iron Shell,1,,,,OTHER,,0,300,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,8,
111205401,Iron Shell,1,,,,OTHER,,0,300,,1,1,,,,0,,1,,,,,,,,,5,8,1,0,0,1,ALLY,0,,,,SELF,,,,,Effect Time,9,
